R,G,B,RB,RG_over_B,lum_mean,lum_std,rms_contrast,p95_p5,filename,code,focal,label,balance,contrast,set,subset
139.19998168945312,139.22210693359375,140.3897705078125,0.9915251135826111,0.9916039025348826,139.34860229492188,34.50181579589844,0.24759355187416077,111.93999481201172,20250507T162202Z_009666_330_mid_raw.jpg,20250507,25,no_defect,Cold,High,test,test_3
136.73504638671875,136.89028930664062,138.02102661132812,0.9906827211380005,0.9912451110217343,136.97276306152344,41.051822662353516,0.29970791935920715,134.64099884033203,20250507T162204Z_009666_314_bot_raw.jpg,20250507,25,no_defect,Cold,High,test,test_3
138.60177612304688,138.64913940429688,139.7942657470703,0.99146968126297,0.991639084928468,138.7655487060547,36.41598129272461,0.2624281048774719,113.22799682617188,20250507T162208Z_009435_346_top_raw.jpg,20250507,25,no_defect,Cold,High,test,test_3
138.3647918701172,138.45274353027344,139.54742431640625,0.9915252327919006,0.9918403609254072,138.55123901367188,37.07149887084961,0.2675652503967285,114.78300476074219,20250507T162209Z_009435_330_mid_raw.jpg,20250507,25,no_defect,Cold,High,test,test_3
135.9080352783203,136.10646057128906,137.19859313964844,0.9905934929847717,0.9913166367993939,136.17161560058594,43.16542053222656,0.31699278950691223,139.01100158691406,20250507T162210Z_009435_314_bot_raw.jpg,20250507,25,scratch,Cold,High,test,test_3
139.14796447753906,139.172607421875,140.35694885253906,0.991386353969574,0.9914740912935932,139.3002471923828,34.755859375,0.2495032101869583,110.94000244140625,20250507T162214Z_009204_346_top_raw.jpg,20250507,25,no_defect,Cold,High,test,test_3
139.1112060546875,139.14065551757812,140.30279541015625,0.9915069937705994,0.9916119659584612,139.2643585205078,34.73922348022461,0.24944806098937988,112.71199798583984,20250507T162216Z_009204_330_mid_raw.jpg,20250507,25,no_defect,Cold,High,test,test_3
136.57347106933594,136.73731994628906,137.86659240722656,0.990620493888855,0.9912147179511301,136.8170928955078,41.48542404174805,0.30321812629699707,136.07098388671875,20250507T162217Z_009204_314_bot_raw.jpg,20250507,25,scratch,Cold,High,test,test_3
139.16632080078125,139.18936157226562,140.36656188964844,0.991449236869812,0.9915313113955193,139.316650390625,34.710235595703125,0.24914635717868805,110.71200561523438,20250507T162222Z_008974_346_top_raw.jpg,20250507,25,no_defect,Cold,High,test,test_3
139.14910888671875,139.20523071289062,140.3532257080078,0.9914208054542542,0.9916207418655999,139.31930541992188,34.58329772949219,0.2482304722070694,112.71200561523438,20250507T162223Z_008974_330_mid_raw.jpg,20250507,25,no_defect,Cold,High,test,test_3
136.67356872558594,136.82760620117188,137.9817352294922,0.9905192852020264,0.9910774031544092,136.91314697265625,41.195926666259766,0.3008909523487091,134.88002014160156,20250507T162224Z_008974_314_bot_raw.jpg,20250507,25,no_defect,Cold,High,test,test_3
139.16201782226562,139.17611694335938,140.3765106201172,0.9913483262062073,0.991398537889489,139.30873107910156,34.7122917175293,0.2491752803325653,110.71530151367176,20250507T162229Z_008743_346_top_raw.jpg,20250507,25,no_defect,Cold,High,test,test_3
139.11595153808594,139.17120361328125,140.34193420410156,0.9912643432617188,0.9914612193011345,139.2881317138672,34.65142059326172,0.24877510964870453,112.64099884033203,20250507T162230Z_008743_330_mid_raw.jpg,20250507,25,no_defect,Cold,High,test,test_3
136.68748474121094,136.83334350585938,138.02174377441406,0.9903329610824585,0.9908613147046237,136.92520141601562,41.11848831176758,0.30029889941215515,134.30999755859375,20250507T162231Z_008743_314_bot_raw.jpg,20250507,25,no_defect,Cold,High,test,test_3
139.1658172607422,139.18038940429688,140.37400817871094,0.9913930296897888,0.9914449085612983,139.3120880126953,34.740684509277344,0.24937307834625244,110.71200561523438,20250507T162236Z_008512_346_top_raw.jpg,20250507,25,no_defect,Cold,High,test,test_3
139.1419677734375,139.1676483154297,140.3512420654297,0.991383969783783,0.9914754841211608,139.29489135742188,34.69230651855469,0.24905656278133392,112.70100402832031,20250507T162237Z_008512_330_mid_raw.jpg,20250507,25,no_defect,Cold,High,test,test_3
136.74276733398438,136.87945556640625,138.07830810546875,0.9903276562690735,0.9908226232443006,136.97525024414062,41.0632209777832,0.29978570342063904,134.19791259765623,20250507T162239Z_008512_314_bot_raw.jpg,20250507,25,no_defect,Cold,High,test,test_3
139.25497436523438,139.28414916992188,140.48606872558594,0.9912368655204773,0.9913407288776509,139.41246032714844,34.39213180541992,0.24669338762760162,109.93999481201172,20250507T162243Z_008281_346_top_raw.jpg,20250507,25,no_defect,Cold,High,test,test_3
139.2761993408203,139.32408142089844,140.48455810546875,0.9913986325263977,0.9915690539901177,139.4420623779297,34.20060729980469,0.24526751041412354,110.78300476074219,20250507T162245Z_008281_330_mid_raw.jpg,20250507,25,no_defect,Cold,High,test,test_3
136.80332946777344,136.955322265625,138.13665771484375,0.9903477430343628,0.9908979684353917,137.04454040527344,40.807212829589844,0.2977660596370697,133.71200561523438,20250507T162246Z_008281_314_bot_raw.jpg,20250507,25,no_defect,Cold,High,test,test_3
139.28909301757812,139.29837036132812,140.50416564941406,0.9913520812988281,0.9913850670948703,139.4330596923828,34.29911804199219,0.2459898591041565,109.29899597167969,20250507T162250Z_008051_346_top_raw.jpg,20250507,25,no_defect,Cold,High,test,test_3
139.3402557373047,139.37005615234375,140.52845764160156,0.991544783115387,0.9916508436293014,139.4932098388672,34.05551528930664,0.24413743615150452,110.69499206542969,20250507T162252Z_008051_330_mid_raw.jpg,20250507,25,no_defect,Cold,High,test,test_3
136.8231201171875,136.96139526367188,138.14523315429688,0.9904295206069946,0.9909300130358627,137.05499267578125,40.77854919433594,0.29753419756889343,133.0,20250507T162253Z_008051_314_bot_raw.jpg,20250507,25,no_defect,Cold,High,test,test_3
139.21377563476562,139.23643493652344,140.42401123046875,0.9913815855979919,0.9914621896660462,139.36505126953125,34.55582809448242,0.24795189499855042,110.6520004272461,20250507T162258Z_007820_346_top_raw.jpg,20250507,25,no_defect,Cold,High,test,test_3
139.19622802734375,139.2382049560547,140.40428161621094,0.991395890712738,0.9915454323653607,139.35861206054688,34.47103500366211,0.2473548948764801,111.3590087890625,20250507T162259Z_007820_330_mid_raw.jpg,20250507,25,no_defect,Cold,High,test,test_3
136.76109313964844,136.8883056640625,138.05221557617188,0.990647554397583,0.991108374901491,136.9829559326172,40.948753356933594,0.298933207988739,133.84300231933594,20250507T162303Z_007820_314_bot_raw.jpg,20250507,25,inclusion,Cold,High,test,test_3
139.2773895263672,139.29388427734375,140.4888916015625,0.991376519203186,0.9914352867575822,139.42518615722656,34.330413818359375,0.2462282031774521,109.29899597167969,20250507T162305Z_007589_346_top_raw.jpg,20250507,25,no_defect,Cold,High,test,test_3
139.29852294921875,139.3445587158203,140.4873809814453,0.9915376305580139,0.991701405705084,139.4610595703125,34.1512565612793,0.24488022923469543,110.93230133056628,20250507T162306Z_007589_330_mid_raw.jpg,20250507,25,no_defect,Cold,High,test,test_3
136.7704315185547,136.92910766601562,138.1172637939453,0.9902486205101013,0.9908230021632513,137.01710510253906,40.863502502441406,0.29823651909828186,134.01100158691406,20250507T162308Z_007589_314_bot_raw.jpg,20250507,25,no_defect,Cold,High,test,test_3
139.2486114501953,139.26210021972656,140.48269653320312,0.9912154078483582,0.9912634030487014,139.39723205566406,34.4554328918457,0.2471744418144226,110.17899322509766,20250507T162313Z_007358_346_top_raw.jpg,20250507,25,no_defect,Cold,High,test,test_3
139.24037170410156,139.2761993408203,140.44105529785156,0.9914506077766418,0.991578176531911,139.39828491210938,34.355072021484375,0.24645261466503143,111.11399841308594,20250507T162314Z_007358_330_mid_raw.jpg,20250507,25,no_defect,Cold,High,test,test_3
136.71212768554688,136.85540771484375,138.05897521972656,0.9902443885803223,0.9907633131601788,136.94973754882812,41.054893493652344,0.2997807264328003,134.239013671875,20250507T162316Z_007358_314_bot_raw.jpg,20250507,25,no_defect,Cold,High,test,test_3
139.33938598632812,139.360595703125,140.59385681152344,0.9910773634910583,0.9911527715719161,139.49484252929688,34.09699249267578,0.24443192780017853,108.93999481201172,20250507T162320Z_007128_346_top_raw.jpg,20250507,25,no_defect,Cold,High,test,test_3
139.40489196777344,139.46112060546875,140.64849853515625,0.9911580681800842,0.991357997903996,139.57969665527344,33.7970085144043,0.24213412404060364,109.7229995727539,20250507T162322Z_007128_330_mid_raw.jpg,20250507,25,no_defect,Cold,High,test,test_3
136.8485870361328,136.99281311035156,138.19818115234375,0.990234375,0.9907561657581201,137.08712768554688,40.7143440246582,0.2969961166381836,133.0,20250507T162323Z_007128_314_bot_raw.jpg,20250507,25,no_defect,Cold,High,test,test_3
138.40367126464844,138.4398651123047,139.6212921142578,0.991279125213623,0.9914087320951046,138.563720703125,36.514404296875,0.26352065801620483,114.71199035644531,20250507T162328Z_006897_346_top_raw.jpg,20250507,25,no_defect,Cold,High,test,test_3
138.21664428710938,138.28623962402344,139.3850555419922,0.9916173815727234,0.9918669816400885,138.39068603515625,36.91117477416992,0.26671719551086426,116.46700286865234,20250507T162329Z_006897_330_mid_raw.jpg,20250507,25,no_defect,Cold,High,test,test_3
135.6785430908203,135.84832763671875,137.01206970214844,0.9902670979499817,0.9908866279409699,135.93020629882812,43.18880844116211,0.31772783398628235,140.01100158691406,20250507T162330Z_006897_314_bot_raw.jpg,20250507,25,no_defect,Cold,High,test,test_3
139.50399780273438,139.50564575195312,140.7338409423828,0.9912611842155457,0.9912670672752957,139.64515686035156,33.60908126831055,0.24067488312721252,107.010986328125,20250507T162335Z_006628_346_top_raw.jpg,20250507,25,no_defect,Cold,High,test,test_3
139.59129333496094,139.62281799316406,140.8109130859375,0.9913386106491089,0.9914505389142653,139.74880981445312,33.233699798583984,0.23781025409698486,107.71200561523438,20250507T162336Z_006628_330_mid_raw.jpg,20250507,25,no_defect,Cold,High,test,test_3
137.0299835205078,137.13632202148438,138.3814697265625,0.9902336001396179,0.9906178961046064,137.24647521972656,40.23515319824219,0.2931598424911499,132.16799926757812,20250507T162338Z_006628_314_bot_raw.jpg,20250507,25,no_defect,Cold,High,test,test_3
139.20062255859375,139.22605895996094,140.4488983154297,0.991112232208252,0.991202850705294,139.3578643798828,34.595306396484375,0.24824796617031097,110.71200561523438,20250507T162342Z_006397_346_top_raw.jpg,20250507,25,no_defect,Cold,High,test,test_3
139.23289489746094,139.2560272216797,140.4254913330078,0.9915072917938232,0.9915896304707471,139.38243103027344,34.37736892700195,0.2466406226158142,111.23899841308594,20250507T162343Z_006397_330_mid_raw.jpg,20250507,25,no_defect,Cold,High,test,test_3
136.7876434326172,136.92359924316406,138.168212890625,0.9900080561637878,0.9905000468249999,137.0248260498047,40.819580078125,0.29789915680885315,133.0709991455078,20250507T162344Z_006397_314_bot_raw.jpg,20250507,25,no_defect,Cold,High,test,test_3
139.2457733154297,139.2647705078125,140.47532653808594,0.9912471771240234,0.9913148662677105,139.39707946777344,34.469173431396484,0.2472732812166214,110.58098602294922,20250507T162349Z_006167_346_top_raw.jpg,20250507,25,no_defect,Cold,High,test,test_3
139.27325439453125,139.3143310546875,140.49505615234375,0.9913036227226257,0.9914497815038288,139.43667602539062,34.222496032714844,0.2454339563846588,110.94000244140625,20250507T162356Z_006167_330_mid_raw.jpg,20250507,25,no_defect,Cold,High,test,test_3
136.85263061523438,136.9730682373047,138.25563049316406,0.9898521304130554,0.9902876382574852,137.08328247070312,40.645484924316406,0.29650211334228516,132.94000244140625,20250507T162357Z_006167_314_bot_raw.jpg,20250507,25,no_defect,Cold,High,test,test_3
139.286865234375,139.3040771484375,140.5207977294922,0.9912188649177551,0.9912801054514028,139.43765258789062,34.332542419433594,0.24622145295143127,109.35899353027344,20250507T162358Z_005936_346_top_raw.jpg,20250507,25,no_defect,Cold,High,test,test_3
139.32223510742188,139.3700408935547,140.5565948486328,0.9912180304527283,0.9913880634427532,139.49099731445312,34.033897399902344,0.2439863383769989,110.71200561523438,20250507T162359Z_005936_330_mid_raw.jpg,20250507,25,no_defect,Cold,High,test,test_3
136.94534301757812,137.06211853027344,138.32974243164062,0.9899920225143433,0.990414069571736,137.17169189453125,40.41798400878906,0.29465252161026,132.07099151611328,20250507T162400Z_005936_314_bot_raw.jpg,20250507,25,no_defect,Cold,High,test,test_3
139.287841796875,139.2995147705078,140.51316833496094,0.991279661655426,0.991321114632068,139.43438720703125,34.32489776611328,0.24617239832878113,109.45600128173828,20250507T162404Z_005705_346_top_raw.jpg,20250507,25,no_defect,Cold,High,test,test_3
139.34439086914062,139.38279724121094,140.59288024902344,0.9911198019981384,0.9912563579246345,139.50929260253906,34.03144454956055,0.24393676221370697,110.71199798583984,20250507T162405Z_005705_330_mid_raw.jpg,20250507,25,no_defect,Cold,High,test,test_3
137.02386474609375,137.12635803222656,138.42315673828125,0.9898911714553833,0.9902613622584521,137.24354553222656,40.2569694519043,0.2933250367641449,131.35899353027344,20250507T162406Z_005705_314_bot_raw.jpg,20250507,25,no_defect,Cold,High,test,test_3
139.1732940673828,139.18980407714844,140.39723205566406,0.9912823438644409,0.9913411185847564,139.32252502441406,34.70330047607422,0.24908606708049774,110.77200317382812,20250507T162411Z_005474_346_top_raw.jpg,20250507,25,no_defect,Cold,High,test,test_3
139.18661499023438,139.23121643066406,140.4110107421875,0.9912799000740051,0.991438795319614,139.3523712158203,34.456077575683594,0.24725863337516785,111.86900329589844,20250507T162412Z_005474_330_mid_raw.jpg,20250507,25,no_defect,Cold,High,test,test_3
136.92303466796875,137.02793884277344,138.33497619628906,0.9897933006286621,0.9901725373516932,137.1455535888672,40.46123504638672,0.295024037361145,132.48400115966797,20250507T162414Z_005474_314_bot_raw.jpg,20250507,25,no_defect,Cold,High,test,test_3
139.17660522460938,139.19488525390625,140.40496826171875,0.9912512898445129,0.9913163826212454,139.32736206054688,34.69221115112305,0.24899783730506897,110.92899322509766,20250507T162419Z_005244_346_top_raw.jpg,20250507,25,no_defect,Cold,High,test,test_3
139.21066284179688,139.23777770996094,140.4629364013672,0.9910846948623657,0.9911811344215159,139.3693084716797,34.41444396972656,0.2469298541545868,111.94000244140625,20250507T162421Z_005244_330_mid_raw.jpg,20250507,25,no_defect,Cold,High,test,test_3
136.94129943847656,137.0577850341797,138.36077880859375,0.9897407293319702,0.9901616875534595,137.17152404785156,40.39170837402344,0.29446130990982056,131.95699310302734,20250507T162424Z_005244_314_bot_raw.jpg,20250507,25,no_defect,Cold,High,test,test_3
139.18936157226562,139.2008514404297,140.41775512695312,0.9912518858909607,0.9912927232820765,139.3361358642578,34.67841339111328,0.24888312816619873,110.77200317382812,20250507T162426Z_005013_346_top_raw.jpg,20250507,25,no_defect,Cold,High,test,test_3
139.20640563964844,139.23080444335938,140.43338012695312,0.9912629723548889,0.9913497580579093,139.36061096191406,34.385494232177734,0.246737539768219,111.25,20250507T162427Z_005013_330_mid_raw.jpg,20250507,25,no_defect,Cold,High,test,test_3
136.9788818359375,137.0823516845703,138.36346435546875,0.989993155002594,0.990367000198946,137.19744873046875,40.37620162963867,0.2942926585674286,131.84300231933594,20250507T162429Z_005013_314_bot_raw.jpg,20250507,25,no_defect,Cold,High,test,test_3
139.25819396972656,139.28408813476562,140.5092315673828,0.9910963773727417,0.9911886011194329,139.41603088378906,34.37879943847656,0.24659143388271332,109.93999481201172,20250507T162435Z_004782_346_top_raw.jpg,20250507,25,no_defect,Cold,High,test,test_3
139.33050537109375,139.3787384033203,140.57786560058594,0.9911268949508667,0.9912984072026746,139.50100708007812,34.069801330566406,0.24422620236873627,110.94000244140625,20250507T162436Z_004782_330_mid_raw.jpg,20250507,25,no_defect,Cold,High,test,test_3
137.0452880859375,137.15065002441406,138.44161987304688,0.9899139404296875,0.9902944038902624,137.26629638671875,40.172386169433594,0.2926602363586426,131.07098388671875,20250507T162437Z_004782_314_bot_raw.jpg,20250507,25,no_defect,Cold,High,test,test_3
139.6028594970703,139.61056518554688,140.8320770263672,0.9912717342376709,0.9912991622254166,139.74752807617188,33.323936462402344,0.23845814168453217,105.94000244140625,20250507T162442Z_004551_346_top_raw.jpg,20250507,25,no_defect,Cold,High,test,test_3
139.635498046875,139.66676330566406,140.8899383544922,0.9910963177680969,0.9912072123667184,139.796875,32.947166442871094,0.23567885160446167,106.01100158691406,20250507T162443Z_004551_330_mid_raw.jpg,20250507,25,no_defect,Cold,High,test,test_3
137.5224151611328,137.60610961914062,138.931396484375,0.9898584485054016,0.9901597011227228,137.732177734375,38.869300842285156,0.2822093069553375,126.29901123046875,20250507T162444Z_004551_314_bot_raw.jpg,20250507,25,no_defect,Cold,High,test,test_3
139.5018310546875,139.5292510986328,140.70970153808594,0.9914158582687378,0.9915132497776133,139.6556396484375,33.684146881103516,0.24119432270526886,107.29899597167969,20250507T162449Z_004320_346_top_raw.jpg,20250507,25,no_defect,Cold,High,test,test_3
139.18002319335938,139.28262329101562,140.45797729492188,0.990901529788971,0.9912667541113828,139.3859405517578,34.45271682739258,0.24717497825622559,110.5430908203123,20250507T162450Z_004320_330_mid_raw.jpg,20250507,25,no_defect,Cold,High,test,test_3
137.50311279296875,137.58743286132812,138.93873596191406,0.9896672368049622,0.9899706649472643,137.71627807617188,38.88890838623047,0.2823842465877533,128.83109588623026,20250507T162500Z_004320_314_bot_raw.jpg,20250507,25,no_defect,Cold,High,test,test_3
139.15585327148438,139.16763305664062,140.3821563720703,0.9912645220756531,0.99130649336392,139.3025665283203,34.76181411743164,0.24954180419445038,110.93999481201172,20250507T162501Z_004089_346_top_raw.jpg,20250507,25,inclusion,Cold,High,test,test_3
139.162109375,139.19967651367188,140.3977508544922,0.9911990165710449,0.9913327820228588,139.32501220703125,34.586753845214844,0.24824512004852295,112.07099914550781,20250507T162502Z_004089_330_mid_raw.jpg,20250507,25,no_defect,Cold,High,test,test_3
136.95266723632812,137.05738830566406,138.3964385986328,0.9895678758621216,0.9899462499734012,137.17872619628906,40.3510856628418,0.2941497266292572,131.35899353027344,20250507T162503Z_004089_314_bot_raw.jpg,20250507,25,no_defect,Cold,High,test,test_3
139.25244140625,139.26791381835938,140.5125732421875,0.9910318851470947,0.9910869497228253,139.40516662597656,34.515625,0.24759215116500854,110.01100158691406,20250507T162504Z_003859_346_top_raw.jpg,20250507,25,no_defect,Cold,High,test,test_3
139.28091430664062,139.30909729003906,140.55203247070312,0.9909562468528748,0.9910565573412767,139.44236755371094,34.1850471496582,0.24515537917613983,110.7229995727539,20250507T162505Z_003859_330_mid_raw.jpg,20250507,25,no_defect,Cold,High,test,test_3
137.08631896972656,137.1890106201172,138.5415496826172,0.9894960522651672,0.9898666869909319,137.3125,40.01085662841797,0.29138538241386414,130.7829818725586,20250507T162507Z_003859_314_bot_raw.jpg,20250507,25,no_defect,Cold,High,test,test_3
139.249267578125,139.26918029785156,140.51791381835938,0.9909716248512268,0.9910424409560145,139.40557861328125,34.4332160949707,0.24700027704238892,110.01100158691406,20250507T162510Z_003628_346_top_raw.jpg,20250507,25,no_defect,Cold,High,test,test_3
139.27427673339844,139.30552673339844,140.5330352783203,0.991042971611023,0.9911541543064242,139.4361114501953,34.17473220825195,0.24509240686893463,110.93999481201172,20250507T162511Z_003628_330_mid_raw.jpg,20250507,25,no_defect,Cold,High,test,test_3
137.0841064453125,137.1842803955078,138.56167602539062,0.989336371421814,0.9896977990211852,137.31134033203125,39.97039031982422,0.2910931408405304,130.7119903564453,20250507T162512Z_003628_314_bot_raw.jpg,20250507,25,no_defect,Cold,High,test,test_3
139.24888610839844,139.2640838623047,140.5371551513672,0.9908332228660583,0.9908873196939538,139.40467834472656,34.45709228515625,0.24717314541339874,110.04299926757812,20250507T162517Z_003389_346_top_raw.jpg,20250507,25,no_defect,Cold,High,test,test_3
139.29396057128906,139.3216552734375,140.56504821777344,0.9909573197364807,0.9910557571690448,139.4551239013672,34.18138122558594,0.24510666728019714,110.93999481201172,20250507T162518Z_003389_330_mid_raw.jpg,20250507,25,no_defect,Cold,High,test,test_3
137.1083526611328,137.2029266357422,138.58656311035156,0.9893336892127991,0.9896748759057206,137.33238220214844,40.072479248046875,0.2917919158935547,130.7829818725586,20250507T162519Z_003389_314_bot_raw.jpg,20250507,25,no_defect,Cold,High,test,test_3
139.29710388183594,139.31053161621094,140.571533203125,0.9909339547157288,0.9909817057179726,139.4502716064453,34.300132751464844,0.24596676230430603,109.8689956665039,20250507T162524Z_003159_346_top_raw.jpg,20250507,25,no_defect,Cold,High,test,test_3
139.28414916992188,139.32876586914062,140.5755615234375,0.9908133745193481,0.9909720865408412,139.45755004882812,34.066375732421875,0.2442777454853058,110.6520004272461,20250507T162525Z_003159_330_mid_raw.jpg,20250507,25,no_defect,Cold,High,test,test_3
137.048583984375,137.13119506835938,138.52398681640625,0.9893491268157959,0.9896472999153587,137.26528930664062,40.1358757019043,0.2923963963985443,130.79398345947266,20250507T162526Z_003159_314_bot_raw.jpg,20250507,25,no_defect,Cold,High,test,test_3
139.36497497558594,139.3838653564453,140.6793670654297,0.990656852722168,0.9907239638147708,139.5259246826172,34.00926971435547,0.2437487542629242,108.71199798583984,20250507T162531Z_002928_346_top_raw.jpg,20250507,25,no_defect,Cold,High,test,test_3
139.45523071289062,139.4903106689453,140.75425720214844,0.9907709360122681,0.9908956296789269,139.62393188476562,33.64604568481445,0.2409762144088745,108.93999481201172,20250507T162532Z_002928_330_mid_raw.jpg,20250507,25,no_defect,Cold,High,test,test_3
137.11549377441406,137.22230529785156,138.59078979492188,0.9893550276756287,0.9897403697540573,137.3463897705078,39.88590621948242,0.2904037535190582,130.0,20250507T162534Z_002928_314_bot_raw.jpg,20250507,25,no_defect,Cold,High,test,test_3
139.28939819335938,139.29833984375,140.56515502929688,0.990924060344696,0.9909558950760078,139.44007873535156,34.32367706298828,0.2461535930633545,109.8689956665039,20250507T162538Z_002697_346_top_raw.jpg,20250507,25,no_defect,Cold,High,test,test_3
139.327392578125,139.34674072265625,140.6217041015625,0.9907957911491394,0.9908645862359621,139.48631286621094,34.09313201904297,0.2444191873073578,110.6520004272461,20250507T162540Z_002697_330_mid_raw.jpg,20250507,25,no_defect,Cold,High,test,test_3
137.06333923339844,137.14797973632812,138.53952026367188,0.9893447160720825,0.9896501127947163,137.2812957763672,40.055381774902344,0.29177597165107727,130.7829818725586,20250507T162541Z_002697_314_bot_raw.jpg,20250507,25,no_defect,Cold,High,test,test_3
139.37989807128906,139.38644409179688,140.67723083496094,0.9907779693603516,0.9908012681487768,139.53164672851562,34.049339294433594,0.24402593076229095,108.93998718261719,20250507T162547Z_002466_346_top_raw.jpg,20250507,25,no_defect,Cold,High,test,test_3
139.42247009277344,139.4598388671875,140.71749877929688,0.9907969832420349,0.9909297942260635,139.59202575683594,33.78111267089844,0.24199886620044708,109.29899597167969,20250507T162548Z_002466_330_mid_raw.jpg,20250507,25,no_defect,Cold,High,test,test_3
137.15155029296875,137.2288818359375,138.63504028320312,0.9892992973327637,0.9895782176295508,137.36605834960938,39.87370681762695,0.29027336835861206,130.0,20250507T162549Z_002466_314_bot_raw.jpg,20250507,25,no_defect,Cold,High,test,test_3
139.50030517578125,139.5128173828125,140.8148193359375,0.9906649589538574,0.9907093723316184,139.65750122070312,33.71736145019531,0.2414289265871048,107.78298950195312,20250507T162553Z_002235_346_top_raw.jpg,20250507,25,no_defect,Cold,High,test,test_3
139.5517120361328,139.56890869140625,140.8239288330078,0.9909659028053284,0.9910269077911379,139.70684814453125,33.35313415527344,0.2387365698814392,108.71199798583984,20250507T162554Z_002235_330_mid_raw.jpg,20250507,25,no_defect,Cold,High,test,test_3
137.2987060546875,137.37973022460938,138.7753143310547,0.9893597364425659,0.9896516451911586,137.51458740234375,39.4616813659668,0.2869636118412018,128.38101196289062,20250507T162555Z_002235_314_bot_raw.jpg,20250507,25,no_defect,Cold,High,test,test_3
138.16586303710938,138.2452850341797,139.44334411621094,0.9908387064933777,0.9911234364192429,138.3581085205078,37.547176361083984,0.27137675881385803,119.92900085449219,20250509T091738Z_002449_295_top_raw.jpg,20250509,25,no_defect,Cold,High,test,test_3
121.11575317382812,121.06576538085938,122.51223754882812,0.9886012673377991,0.9883972548381721,121.24560546875,33.111663818359375,0.2730957865715027,106.94000244140625,20250509T091739Z_002449_280_mid_raw.jpg,20250509,25,no_defect,Cold,High,test,test_3
127.11595153808594,127.08655548095703,128.66021728515625,0.9879973530769348,0.9878831235184199,127.27472686767578,37.475242614746094,0.29444369673728943,121.78299713134766,20250509T091740Z_002449_265_bot_raw.jpg,20250509,25,no_defect,Cold,High,test,test_3
138.2628936767578,138.3332977294922,139.514892578125,0.9910260438919067,0.9912783728495607,138.44692993164062,37.288578033447266,0.2693348228931427,118.99999237060547,20250509T091745Z_002670_295_top_raw.jpg,20250509,25,no_defect,Cold,High,test,test_3
121.2137680053711,121.16202545166016,122.60165405273438,0.9886797070503235,0.9884686928969926,121.34162139892578,32.803184509277344,0.27033746242523193,105.94000244140625,20250509T091746Z_002670_280_mid_raw.jpg,20250509,25,no_defect,Cold,High,test,test_3
127.3746109008789,127.33423614501953,128.92276000976562,0.9879916310310364,0.9878350689459517,127.52740478515625,37.24085235595703,0.29202234745025635,121.78299713134766,20250509T091747Z_002670_265_bot_raw.jpg,20250509,25,scratch,Cold,High,test,test_3
136.05307006835938,136.2887725830078,137.30545043945312,0.9908788800239563,0.991737243636404,136.334228515625,43.51822280883789,0.3192024827003479,136.84300231933594,20250509T091752Z_002896_295_top_raw.jpg,20250509,25,no_defect,Cold,High,test,test_3
119.11707305908203,119.28085327148438,120.53252410888672,0.9882566928863525,0.9889360588093545,119.37458038330078,38.55208206176758,0.3229505121707916,123.39600372314453,20250509T091753Z_002896_280_mid_raw.jpg,20250509,25,no_defect,Cold,High,test,test_3
126.91455078125,127.09203338623047,128.5752410888672,0.987083911895752,0.9877741221628882,127.20802307128906,41.66988754272461,0.3275727927684784,131.71200561523438,20250509T091754Z_002896_265_bot_raw.jpg,20250509,25,no_defect,Cold,High,test,test_3
138.32345581054688,138.38015747070312,139.56565856933594,0.9910995364189148,0.9913026460724369,138.49835205078125,37.11490249633789,0.26798081398010254,118.64099884033203,20250509T091759Z_003117_295_top_raw.jpg,20250509,25,no_defect,Cold,High,test,test_3
121.35684967041016,121.29780578613281,122.74658203125,0.9886780381202698,0.9884375559400919,121.48060607910156,32.409461975097656,0.2667871415615082,104.94000244140625,20250509T091801Z_003117_280_mid_raw.jpg,20250509,25,no_defect,Cold,High,test,test_3
128.2738037109375,128.2438201904297,129.82196044921875,0.988074779510498,0.9879593493756238,128.43272399902344,37.37915802001953,0.2910407483577728,121.78300476074219,20250509T091802Z_003117_265_bot_raw.jpg,20250509,25,no_defect,Cold,High,test,test_3
138.35134887695312,138.402099609375,139.61026000976562,0.9909826517105103,0.9911644332836621,138.524658203125,37.07115936279297,0.2676141560077667,118.65200805664062,20250509T091806Z_003337_295_top_raw.jpg,20250509,25,no_defect,Cold,High,test,test_3
121.35457611083984,121.29104614257812,122.72134399414062,0.9888628125190735,0.9886040275699625,121.47308349609375,32.49237060546875,0.26748618483543396,104.98300170898438,20250509T091808Z_003337_280_mid_raw.jpg,20250509,25,no_defect,Cold,High,test,test_3
128.14137268066406,128.10826110839844,129.70030212402344,0.9879805445671082,0.9878528792632598,128.29965209960938,37.59920883178711,0.29305776953697205,122.23899841308594,20250509T091809Z_003337_265_bot_raw.jpg,20250509,25,no_defect,Cold,High,test,test_3
138.3232879638672,138.3897247314453,139.57337951660156,0.9910435080528259,0.9912814809445768,138.50479125976562,37.08323669433594,0.26773974299430847,118.58100891113281,20250509T091814Z_003558_295_top_raw.jpg,20250509,25,no_defect,Cold,High,test,test_3
121.33108520507812,121.2719955444336,122.7070541381836,0.9887865781784058,0.9885458097042433,121.4532699584961,32.46345138549805,0.26729169487953186,104.7229995727539,20250509T091815Z_003558_280_mid_raw.jpg,20250509,25,no_defect,Cold,High,test,test_3
